,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,max_fin_dura,total_io_time,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax
82,carp-suite-intrapoch-skipsort,44,1024,1,1,512,401900,4500000,0.154,0,45869.0,51499.0,18889.679,70388.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,carp-suite-intrapoch-skipsort,41,32,12,1,512,3800000,8000000,0.082,0,82642.0,82654.0,106.989,973141.417,6100000.0,8300000.0,6300000.0,7200000.0,6100000.0,8400000.0,6300000.0,7900000.0,6300000.0,8100000.0,6200000.0,7300000.0,6200000.0,7000000.0,6300000.0,7100000.0,6200000.0,7000000.0,5400000.0,7800000.0,6100000.0,9300000.0,81855.0,81871.0,81573.0,81592.0,82771.0,82842.0,80186.0,80245.0,80491.0,80545.0,80420.0,80484.0,78300.0,78333.0,82197.0,82202.0,79679.0,79702.0,80229.0,80268.0,82245.0,82298.0
84,carp-suite-intrapoch-skipsort,42,32,12,1,512,6300000,7600000,0.097,0,77468.0,77504.0,12421.657,961584.047,6300000.0,7800000.0,6300000.0,7000000.0,6300000.0,7000000.0,6300000.0,7700000.0,6300000.0,8100000.0,6300000.0,7100000.0,3300000.0,11200000.0,6200000.0,8700000.0,6300000.0,7900000.0,6200000.0,7700000.0,6000000.0,9800000.0,78022.0,78040.0,79609.0,79633.0,79148.0,79169.0,76675.0,76711.0,79300.0,79347.0,78441.0,78473.0,80023.0,80037.0,79208.0,79257.0,80691.0,80748.0,80967.0,80992.0,79216.0,79253.0
85,carp-suite-intrapoch-skipsort,41,128,6,1,512,3600000,7300000,0.039,0,40707.0,40837.0,259.745,231832.208,6100000.0,7700000.0,6000000.0,7800000.0,6200000.0,8800000.0,5900000.0,7600000.0,4600000.0,7300000.0,,,,,,,,,,,,,38520.0,38653.0,37448.0,37596.0,38839.0,38965.0,38116.0,38195.0,37185.0,37327.0,,,,,,,,,,,,
86,carp-suite-intrapoch-skipsort,43,1024,1,1,512,166100,4600000,0.327,0,56195.0,56444.0,27808.634000000002,84252.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,carp-suite-intrapoch-skipsort,41,256,3,1,512,4700000,9200000,0.068,0,29217.0,29376.0,27988.37,124426.41,6200000.0,8400000.0,6200000.0,10900000.0,,,,,,,,,,,,,,,,,,,32177.999999999996,32337.000000000004,34532.0,34725.0,,,,,,,,,,,,,,,,,,
88,carp-suite-intrapoch-skipsort,17,128,6,1,512,5800000,7900000,0.037,0,38493.0,38596.0,375.28099999999995,226019.909,4500000.0,7200000.0,6300000.0,7800000.0,6200000.0,7900000.0,5400000.0,7600000.0,4900000.0,7400000.0,,,,,,,,,,,,,37192.0,37283.0,36554.0,36704.0,36338.0,36407.0,37213.0,37297.0,39218.0,39358.0,,,,,,,,,,,,
89,carp-suite-intrapoch-skipsort,16,1024,1,1,512,203800,4500000,0.297,0,44135.0,53835.0,15137.04,68971.96800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,carp-suite-intrapoch-skipsort,44,256,3,1,512,6100000,9100000,0.042,0,30464.0,30610.0,31687.845,135056.175,6300000.0,9400000.0,6000000.0,8300000.0,,,,,,,,,,,,,,,,,,,31912.0,32144.0,36767.0,40615.0,,,,,,,,,,,,,,,,,,
91,carp-suite-intrapoch-skipsort,12,1024,1,1,512,220100,4500000,0.261,0,42462.0,54490.0,14726.738,69217.03700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,carp-suite-intrapoch-skipsort,15,1024,1,1,512,128800,4200000,0.221,0,50514.0,54813.0,26703.552,81516.26000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,carp-suite-intrapoch-skipsort,41,512,1,1,512,470500,7100000,0.17,0,47132.0,47355.0,7823.556,55178.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,carp-suite-intrapoch-skipsort,13,128,6,1,512,5200000,7300000,0.048,0,35799.0,35919.0,1282.1119999999999,226180.72100000002,5600000.0,7600000.0,6200000.0,7800000.0,6200000.0,8199999.0,5300000.0,7600000.0,6200000.0,8700000.0,,,,,,,,,,,,,36987.0,37114.0,38810.0,38927.0,37545.0,37713.0,37271.0,37392.0,37622.0,37834.0,,,,,,,,,,,,
95,carp-suite-intrapoch-skipsort,45,256,3,1,512,5900000,8000000,0.056,0,31587.0,31723.0,55609.286,160412.667,6200000.0,9300000.0,6200000.0,9400000.0,,,,,,,,,,,,,,,,,,,34495.0,34642.0,37153.0,38439.0,,,,,,,,,,,,,,,,,,
96,carp-suite-intrapoch-skipsort,18,64,12,1,512,5300000,7800000,0.041,0,53832.0,53913.0,412.24499999999995,631683.3030000001,6100000.0,7600000.0,6300000.0,7400000.0,6200000.0,7700000.0,6200000.0,7400000.0,6200000.0,7800000.0,6200000.0,7400000.0,4900000.0,6900000.0,6000000.0,7400000.0,6100000.0,7800000.0,6200000.0,7600000.0,6200000.0,7700000.0,52528.0,52675.0,51552.0,51628.0,50299.0,50381.0,51633.0,51729.0,54061.0,54212.0,54052.0,54131.0,50390.0,50459.0,52133.0,52241.0,53882.0,53933.0,53019.0,53039.0,52788.0,52932.0
97,carp-suite-intrapoch-skipsort,12,256,3,1,512,6100000,9900000,0.05,0,32289.0,32409.0,46232.558,143643.633,3400000.0,7900000.0,6200000.0,8900000.0,,,,,,,,,,,,,,,,,,,26629.0,26803.0,38011.0,38199.0,,,,,,,,,,,,,,,,,,
98,carp-suite-intrapoch-skipsort,17,256,3,1,512,6200000,14800000,0.05,0,33741.0,33902.0,37917.144,146540.51499999998,6200000.0,9100000.0,6200000.0,9000000.0,,,,,,,,,,,,,,,,,,,29648.0,29834.0,44751.0,44887.0,,,,,,,,,,,,,,,,,,
99,carp-suite-intrapoch-skipsort,41,64,12,1,512,6300000,7600000,0.061,0,55979.0,56050.0,161.963,622861.393,6200000.0,7600000.0,6100000.0,7300000.0,5900000.0,7900000.0,6200000.0,7300000.0,6300000.0,7500000.0,5000000.0,7200000.0,6200000.0,8000000.0,6000000.0,8000000.0,5300000.0,7300000.0,6200000.0,7500000.0,5500000.0,7700000.0,53030.0,53140.0,50685.0,50730.0,49553.0,49591.0,50962.0,51021.0,52145.0,52259.0,48688.0,48810.0,53200.0,53305.0,52334.0,52478.0,50853.0,50961.0,52822.0,52926.0,51283.0,51429.0
100,carp-suite-intrapoch-skipsort,14,512,1,1,512,493600,7000000,0.151,0,44522.0,49350.0,17654.468999999997,67004.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,carp-suite-intrapoch-skipsort,20,32,12,1,512,6300000,7700000,0.029,0,80907.0,80933.0,116.59899999999999,951888.77,6300000.0,7000000.0,6200000.0,7900000.0,6200000.0,7500000.0,6100000.0,8600000.0,6300000.0,7600000.0,6000000.0,9800000.0,6100000.0,8000000.0,6200000.0,7700000.0,5200000.0,8300000.0,5000000.0,6900000.0,6300000.0,7100000.0,79794.0,79810.0,78394.0,78415.0,81158.0,81209.0,81892.0,81929.0,79285.0,79318.0,79877.0,79928.0,79369.0,79404.0,77882.0,77912.0,77331.0,77349.0,76427.0,76464.0,79053.0,79100.0
102,carp-suite-intrapoch-skipsort,14,1024,1,1,512,194200,4500000,0.322,0,40470.0,66726.0,6875.056,73601.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,carp-suite-intrapoch-skipsort,44,128,6,1,512,4700000,7300000,0.04,0,36888.0,36962.0,9419.347,234854.912,4300000.0,7300000.0,5700000.0,7600000.0,4400000.0,7300000.0,5100000.0,7500000.0,6100000.0,8199999.0,,,,,,,,,,,,,37325.0,37432.0,36468.0,36559.0,36337.0,36469.0,37541.0,37641.0,40240.0,40374.0,,,,,,,,,,,,
104,carp-suite-intrapoch-skipsort,14,128,6,1,512,6200000,11600000,0.036,0,39044.0,39160.0,4477.351,227322.239,6100000.0,7700000.0,5800000.0,7700000.0,4700000.0,7300000.0,6000000.0,8500000.0,6100000.0,7900000.0,,,,,,,,,,,,,36420.0,36600.0,37462.0,37540.0,34900.0,34998.0,38003.0,38136.0,35870.0,36412.0,,,,,,,,,,,,
105,carp-suite-intrapoch-skipsort,17,64,12,1,512,6200000,7600000,0.033,0,52964.0,53052.0,161.409,630070.174,6300000.0,7600000.0,5300000.0,7100000.0,6300000.0,7500000.0,6200000.0,7500000.0,6200000.0,7500000.0,5500000.0,7100000.0,6300000.0,7600000.0,5400000.0,7000000.0,6200000.0,7400000.0,6200000.0,7500000.0,6300000.0,7500000.0,54164.0,54286.0,53086.0,53150.0,51842.0,51916.0,52926.0,53016.0,52715.0,52782.0,51244.0,51315.0,52768.0,52836.0,52435.0,52468.0,51046.0,51095.0,52642.0,52689.0,51222.0,51305.0
106,carp-suite-intrapoch-skipsort,43,256,3,1,512,4700000,7500000,0.064,0,28598.0,28908.0,36514.923,138934.992,6200000.0,9700000.0,6200000.0,10500000.0,,,,,,,,,,,,,,,,,,,33830.0,34168.0,39236.0,39344.0,,,,,,,,,,,,,,,,,,
107,carp-suite-intrapoch-skipsort,45,512,1,1,512,1300000,7200000,0.139,0,46998.0,55696.0,4059.4260000000004,59755.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,carp-suite-intrapoch-skipsort,20,128,6,1,512,4600000,7300000,0.04,0,36835.0,36923.0,311.193,228363.129,6200000.0,7900000.0,6200000.0,7900000.0,3800000.0,7000000.0,5000000.0,8000000.0,6200000.0,8300000.0,,,,,,,,,,,,,38164.0,38240.0,38640.0,38733.0,38261.0,38357.0,38267.0,38368.0,37355.0,37431.0,,,,,,,,,,,,
109,carp-suite-intrapoch-skipsort,42,64,12,1,512,6200000,7500000,0.029,0,56988.0,57053.0,136.55999999999997,627661.7649999999,6100000.0,8900000.0,6300000.0,7500000.0,6100000.0,7300000.0,6100000.0,7400000.0,6100000.0,7400000.0,6300000.0,7500000.0,6200000.0,7400000.0,6100000.0,7900000.0,4500000.0,7000000.0,6300000.0,7600000.0,6200000.0,7300000.0,52892.0,52975.0,52757.0,52815.0,52242.0,52320.0,51833.0,51922.0,50808.0,50880.0,51282.0,51331.0,52182.0,52275.0,51357.0,51437.0,51423.0,51488.0,51641.0,51728.0,51233.0,51301.0
110,carp-suite-intrapoch-skipsort,20,64,12,1,512,6200000,7800000,0.031,0,54599.0,54641.0,189.79299999999998,634704.119,6200000.0,7600000.0,6000000.0,7400000.0,6200000.0,7500000.0,5900000.0,7600000.0,6200000.0,7600000.0,3800000.0,7300000.0,4800000.0,7000000.0,6200000.0,7600000.0,6200000.0,7800000.0,6100000.0,8100000.0,6100000.0,7400000.0,52036.0,52103.0,52605.0,52694.0,50977.0,51037.0,53131.0,53205.0,53263.0,53339.0,51625.0,51652.0,53303.0,53352.0,52143.0,52212.0,52940.0,52995.0,54063.0,54165.0,53054.0,53121.0
111,carp-suite-intrapoch-skipsort,42,512,1,1,512,573800,7900000,0.208,0,43550.0,49122.0,9861.46,58983.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,carp-suite-intrapoch-skipsort,19,32,12,1,512,5500000,8000000,0.107,0,76754.0,76794.0,89.31,952426.303,3300000.0,11200000.0,4600000.0,7600000.0,5700000.0,7000000.0,6200000.0,8900000.0,5800000.0,7500000.0,6300000.0,7100000.0,6200000.0,8900000.0,5700000.0,7100000.0,6200000.0,7300000.0,6100000.0,7600000.0,5200000.0,8300000.0,79148.0,79180.0,79150.0,79176.0,77670.0,77721.0,81065.0,81133.0,79663.0,79687.0,79700.0,79721.0,80491.0,80520.0,80275.0,80308.0,77972.0,78000.0,81310.0,81350.0,78700.0,78747.0
113,carp-suite-intrapoch-skipsort,19,512,1,1,512,521200,7000000,0.153,0,61895.0,64641.99999999999,37093.654,101735.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,carp-suite-intrapoch-skipsort,20,256,3,1,512,4600000,7600000,0.056,0,28766.0,28911.0,33880.616,141644.669,5900000.0,8700000.0,6200000.0,9400000.0,,,,,,,,,,,,,,,,,,,33297.0,33486.0,44815.0,45367.0,,,,,,,,,,,,,,,,,,
115,carp-suite-intrapoch-skipsort,44,32,12,1,512,6200000,8600000,0.089,0,78803.0,78879.0,86.023,964939.456,6200000.0,7600000.0,6200000.0,7900000.0,6200000.0,8199999.0,6200000.0,8100000.0,6300000.0,7000000.0,6200000.0,7700000.0,6200000.0,6900000.0,6300000.0,7800000.0,5900000.0,7800000.0,6200000.0,8199999.0,6200000.0,9600000.0,79925.0,79994.0,80123.0,80173.0,83419.0,83472.0,81291.0,81314.0,78872.0,78899.0,80533.0,80596.0,82029.0,82109.0,78855.0,78909.0,80176.0,80245.0,80549.0,80588.0,79603.0,79675.0
116,carp-suite-intrapoch-skipsort,17,32,12,1,512,5900000,8199999,0.052,0,77399.0,77419.0,143.22199999999998,938455.957,6300000.0,8100000.0,5500000.0,7700000.0,6300000.0,8100000.0,6300000.0,7000000.0,6200000.0,9900000.0,6200000.0,7100000.0,6200000.0,8100000.0,6200000.0,7700000.0,6200000.0,7300000.0,6200000.0,8000000.0,6300000.0,8199999.0,81171.0,81213.0,78097.0,78108.0,78975.0,79021.0,77737.0,77846.0,78155.0,78251.0,75539.0,75573.0,77239.0,77274.0,78913.0,78949.0,79142.0,79167.0,78113.0,78170.0,77244.0,77322.0
117,carp-suite-intrapoch-skipsort,12,512,1,1,512,345800,8700000,0.325,0,63127.0,66841.0,16130.216,82971.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,carp-suite-intrapoch-skipsort,42,1024,1,1,512,200100,4400000,0.281,0,46325.0,62808.0,16010.542000000001,78818.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,carp-suite-intrapoch-skipsort,41,1024,1,1,512,220900,4300000,0.24,0,48051.0,48230.0,5855.184,54084.924999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,carp-suite-intrapoch-skipsort,18,32,12,1,512,6300000,7600000,0.044,0,78894.0,78955.0,86.55,979496.722,5900000.0,7700000.0,6300000.0,7800000.0,6300000.0,7800000.0,6200000.0,8199999.0,6000000.0,7300000.0,5100000.0,7100000.0,6300000.0,7500000.0,6200000.0,7800000.0,6300000.0,7000000.0,5100000.0,7100000.0,6200000.0,7800000.0,82400.0,82473.0,81486.0,81525.0,82159.0,82194.0,79214.0,79229.0,83771.0,83787.0,81783.0,81808.0,81781.0,81813.0,81024.0,81045.0,83059.0,83108.0,79644.0,79679.0,83714.0,83796.0
121,carp-suite-intraepoch-nowrite,19,512,1,750000,512,1700000,10300000,0.054,0,32128.0,32421.0,1.906,32422.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,carp-suite-intraepoch-nowrite,14,512,1,750000,512,2000000,12200000,0.065,0,28536.0,28698.0,2.265,28699.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,carp-suite-intraepoch-nowrite,16,256,3,750000,512,6100000,13100000,0.079,0,34068.0,34233.0,1.4809999999999999,107105.92300000001,5900000.0,13600000.0,6000000.0,12800000.0,,,,,,,,,,,,,,,,,,,36737.0,36845.0,35850.0,36027.0,,,,,,,,,,,,,,,,,,
124,carp-suite-intraepoch-nowrite,20,512,1,750000,512,2400000,9800000,0.053,0,29731.0,29957.0,1.953,29959.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,carp-suite-intraepoch-nowrite,17,64,12,750000,512,5500000,9000000,0.081,0,53181.0,53304.0,0.7150000000000001,619536.995,6100000.0,8800000.0,6100000.0,10300000.0,4900000.0,12100000.0,6100000.0,10800000.0,4000000.0,11600000.0,5600000.0,9500000.0,4600000.0,8300000.0,4300000.0,9000000.0,5600000.0,10700000.0,4500000.0,9500000.0,4400000.0,9500000.0,51154.0,51246.0,51550.0,51657.0,54253.0,54370.0,48606.0,48740.0,51783.0,51860.0,51781.0,51874.0,50381.0,50495.0,51420.0,51487.0,50590.0,50698.0,51209.0,51302.0,52374.0,52503.0
126,carp-suite-intraepoch-nowrite,15,512,1,750000,512,1600000,10800000,0.066,0,31638.0,31836.0,1.785,31838.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,carp-suite-intraepoch-nowrite,11,128,6,1000000,1024,3200000,7200000,0.066,0,37481.0,37592.0,795.293,223431.63100000002,3200000.0,7200000.0,3200000.0,7200000.0,3200000.0,7200000.0,3200000.0,7200000.0,3200000.0,7200000.0,,,,,,,,,,,,,37332.0,37503.0,37640.0,37722.0,35494.0,35631.0,37380.0,37515.0,36502.0,36673.0,,,,,,,,,,,,
128,carp-suite-intraepoch-nowrite,11,1024,1,1000000,512,224500,4400000,0.259,0,41856.0,52302.0,19179.324,71481.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,carp-suite-intraepoch-nowrite,16,32,12,750000,512,6300000,8500000,0.061,0,80125.0,80143.0,4.039,947636.6259999999,6200000.0,8000000.0,6300000.0,8700000.0,6200000.0,8700000.0,6200000.0,8300000.0,6300000.0,8400000.0,6300000.0,8400000.0,6200000.0,8300000.0,6300000.0,8500000.0,6200000.0,8199999.0,6200000.0,8300000.0,6200000.0,8600000.0,84341.0,84417.0,78466.0,78543.0,77497.0,77548.0,77521.0,77577.0,80606.0,80631.0,77677.0,77684.0,76840.0,76866.0,78859.0,78899.0,78453.0,78526.0,77329.0,77368.0,79372.0,79429.0
130,carp-suite-intraepoch-nowrite,19,256,3,750000,512,6200000,13000000,0.07,0,31955.0,32104.999999999996,1.526,101623.177,6200000.0,13400000.0,5600000.0,12600000.0,,,,,,,,,,,,,,,,,,,35796.0,36009.0,33295.0,33507.0,,,,,,,,,,,,,,,,,,
131,carp-suite-intraepoch-nowrite,16,128,6,750000,512,4000000,13500000,0.077,0,37278.0,37404.0,0.897,234913.634,4200000.0,12300000.0,6000000.0,11000000.0,6000000.0,12200000.0,3900000.0,11000000.0,6100000.0,10600000.0,,,,,,,,,,,,,40442.0,40701.0,39928.0,40155.0,39883.0,40067.0,37928.0,38094.0,38310.0,38491.0,,,,,,,,,,,,
132,carp-suite-intraepoch-nowrite,12,128,6,750000,512,5200000,11700000,0.072,0,34958.0,35050.0,1.165,226123.10199999998,5100000.0,11500000.0,3900000.0,11400000.0,6100000.0,9200000.0,4900000.0,9800000.0,5200000.0,11300000.0,,,,,,,,,,,,,38524.0,38635.0,38461.0,38563.0,35974.0,36124.0,37553.0,37640.0,39980.0,40110.0,,,,,,,,,,,,
133,carp-suite-intraepoch-nowrite,12,512,1,750000,512,2100000,11800000,0.062,0,33550.0,33816.0,1.4729999999999999,33817.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,carp-suite-intraepoch-nowrite,14,256,3,750000,512,6100000,12900000,0.083,0,28357.0,28535.0,3.9960000000000004,94870.54000000001,6100000.0,13900000.0,6100000.0,13000000.0,,,,,,,,,,,,,,,,,,,33650.0,33811.0,32341.0,32520.000000000004,,,,,,,,,,,,,,,,,,
135,carp-suite-intraepoch-nowrite,11,128,6,1000000,2048,3500000,7300000,0.056,0,36733.0,36875.0,246.56300000000002,224096.11000000002,3500000.0,7300000.0,3500000.0,7300000.0,3500000.0,7300000.0,3500000.0,7300000.0,3500000.0,7300000.0,,,,,,,,,,,,,37557.0,37762.0,37432.0,37539.0,37929.0,38041.0,36914.0,36997.0,36548.0,36636.0,,,,,,,,,,,,
136,carp-suite-intraepoch-nowrite,16,1024,1,750000,512,301600,6100000,0.066,0,22221.0,22445.0,4.244999999999999,22449.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,carp-suite-intraepoch-nowrite,13,1024,1,750000,512,158900,4700000,0.143,0,19497.0,19710.0,4.105,19713.833000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,carp-suite-intraepoch-nowrite,11,1024,1,750000,1024,258500,4000000,0.216,0,45825.0,60570.0,20368.118,80937.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,carp-suite-intraepoch-nowrite,19,64,12,750000,512,4400000,10500000,0.068,0,50289.0,50359.0,0.639,623520.699,6200000.0,9700000.0,5900000.0,8600000.0,4800000.0,10500000.0,6000000.0,9200000.0,5400000.0,8300000.0,4400000.0,11000000.0,4900000.0,8300000.0,4800000.0,10000000.0,4700000.0,10100000.0,5000000.0,7900000.0,6100000.0,9600000.0,52443.0,52536.0,52444.0,52554.0,51333.0,51459.0,52058.0,52177.0,51400.0,51487.0,53370.0,53434.0,52790.0,52891.0,52062.0,52182.0,51529.0,51624.0,50758.0,50849.0,51862.0,51968.0
140,carp-suite-intraepoch-nowrite,11,1024,1,750000,512,71800,5600000,0.082,0,22447.0,22664.0,4.343999999999999,22668.130999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,carp-suite-intraepoch-nowrite,18,128,6,750000,512,6300000,11000000,0.079,0,36677.0,36791.0,0.642,231862.525,4200000.0,13200000.0,6000000.0,11500000.0,6300000.0,12700000.0,5200000.0,12900000.0,6100000.0,11300000.0,,,,,,,,,,,,,39425.0,39564.0,39291.0,39426.0,36876.0,37024.0,40904.0,40984.0,37840.0,38072.0,,,,,,,,,,,,
142,carp-suite-intraepoch-nowrite,11,512,1,750000,2048,189900,11300000,0.558,0,71070.0,73508.0,18305.216,91813.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,carp-suite-intraepoch-nowrite,11,256,3,1000000,512,6200000,9300000,0.053,0,32456.000000000004,32606.0,28056.655,130277.185,6200000.0,9300000.0,6200000.0,9300000.0,,,,,,,,,,,,,,,,,,,31657.0,31769.0,37364.0,37846.0,,,,,,,,,,,,,,,,,,
144,carp-suite-intraepoch-nowrite,11,256,3,1000000,1024,6100000,8500000,0.046,0,29569.0,29672.0,52039.31,155855.482,6100000.0,8500000.0,6100000.0,8500000.0,,,,,,,,,,,,,,,,,,,42697.0,42803.0,30094.0,31341.0,,,,,,,,,,,,,,,,,,
145,carp-suite-intraepoch-nowrite,18,32,12,750000,512,6300000,8400000,0.061,0,74404.0,74452.0,0.602,929699.622,6200000.0,8199999.0,6200000.0,7800000.0,6000000.0,8000000.0,6200000.0,8600000.0,6200000.0,8199999.0,6200000.0,8500000.0,6300000.0,8500000.0,6200000.0,8400000.0,6200000.0,8199999.0,5900000.0,8199999.0,6100000.0,8600000.0,76120.0,76172.0,75214.0,75242.0,79919.0,79973.0,80264.0,80321.0,78890.0,78941.0,77473.0,77504.0,78258.0,78312.0,75240.0,75296.0,76463.0,76480.0,77946.0,77975.0,78948.0,79032.0
146,carp-suite-intraepoch-nowrite,11,128,6,750000,1024,6200000,8800000,0.048,0,38349.0,38445.0,294.88,234718.38700000002,6200000.0,8800000.0,6200000.0,8800000.0,6200000.0,8800000.0,6200000.0,8800000.0,6200000.0,8800000.0,,,,,,,,,,,,,38352.0,38477.0,39956.0,40085.0,38170.0,38388.0,40168.0,40315.0,38575.0,38715.0,,,,,,,,,,,,
147,carp-suite-intraepoch-nowrite,11,256,3,750000,2048,6200000,9500000,0.057,0,33510.0,33655.0,14391.636999999999,110505.608,6200000.0,9500000.0,6200000.0,9500000.0,,,,,,,,,,,,,,,,,,,30343.0,30515.0,31693.0,31944.0,,,,,,,,,,,,,,,,,,
148,carp-suite-intraepoch-nowrite,17,32,12,750000,512,6300000,8400000,0.059,0,76272.0,76325.0,0.712,941378.356,6200000.0,8199999.0,6100000.0,8300000.0,6200000.0,7900000.0,6200000.0,9100000.0,6300000.0,8500000.0,6300000.0,8400000.0,6300000.0,8500000.0,6200000.0,8600000.0,6300000.0,8500000.0,6200000.0,8199999.0,6200000.0,8600000.0,79171.0,79221.0,78589.0,78622.0,78763.0,78819.0,79124.0,79191.0,79308.0,79335.0,79122.0,79177.0,77397.0,77457.0,77961.0,77997.0,79907.0,79953.0,77473.0,77492.0,77725.0,77787.0
149,carp-suite-intraepoch-nowrite,16,512,1,750000,512,2300000,12500000,0.067,0,33652.0,33847.0,1.555,33848.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,carp-suite-intraepoch-nowrite,12,1024,1,750000,512,126900,4400000,0.067,0,21625.0,21870.0,3.901,21873.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,carp-suite-intraepoch-nowrite,19,32,12,750000,512,6200000,8400000,0.05,0,76208.0,76273.0,0.625,942877.671,6300000.0,8400000.0,6300000.0,8300000.0,6100000.0,8400000.0,6200000.0,8300000.0,6300000.0,8300000.0,6300000.0,8500000.0,6300000.0,8199999.0,6200000.0,8300000.0,6200000.0,8300000.0,6100000.0,8100000.0,6300000.0,8199999.0,78093.0,78160.0,80585.0,80614.0,79426.0,79485.0,77365.0,77418.0,79290.0,79346.0,79415.0,79457.0,75731.0,75759.0,79662.0,79694.0,79964.0,79986.0,78671.0,78720.0,77916.0,77966.0
152,carp-suite-intraepoch-nowrite,11,256,3,1000000,2048,6200000,9100000,0.05,0,32369.999999999996,32558.0,17537.514000000003,112282.947,6200000.0,9100000.0,6200000.0,9100000.0,,,,,,,,,,,,,,,,,,,30443.0,30560.0,31476.0,31627.0,,,,,,,,,,,,,,,,,,
153,carp-suite-intraepoch-nowrite,11,512,1,1000000,2048,221300,9800000,0.467,0,56009.0,63452.0,26519.179,89971.06999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,carp-suite-intraepoch-nowrite,11,128,6,1000000,512,5600000,7600000,0.038,0,37575.0,37661.0,1927.946,223073.913,5600000.0,7600000.0,5600000.0,7600000.0,5600000.0,7600000.0,5600000.0,7600000.0,5600000.0,7600000.0,,,,,,,,,,,,,37266.0,37372.0,37386.0,37495.0,36337.0,36495.0,36272.0,36457.0,35483.0,35667.0,,,,,,,,,,,,
155,carp-suite-intraepoch-nowrite,11,256,3,750000,1024,6200000,9700000,0.06,0,31652.0,31821.0,30763.443,129394.677,6200000.0,9700000.0,6200000.0,9700000.0,,,,,,,,,,,,,,,,,,,33748.0,33861.0,32776.0,32950.0,,,,,,,,,,,,,,,,,,
