,runtype,run,nranks,epcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,load_std,wr_dropped,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time,epoch9_wr_min,epoch9_wr_max,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max
124,dfs-seq-suite,1,512,3,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1235.9309999999998,355109.088,,,29442.0,69025.0,64019.00000000001,121864.0,33595.0,162984.0,,,,,,,,
125,dfs-seq-suite,1,512,1,6500000,6600000,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,16719.294,96443.228,,,55586.0,79724.0,,,,,,,,,,,,
126,dfs-seq-suite,2,32,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,74593.0,75502.0,74554.0,74738.0,77081.0,77528.0,75125.0,76078.0,77161.0,77486.0,77050.0,77884.0,75940.0,76648.0,77166.0,77730.0,88.245,947572.022,6500000.0,6600000.0,,,,,81426.0,83872.0,85528.0,87122.0,6500000.0,6600000.0,6500000.0,6600000.0,,
127,dfs-seq-suite,2,256,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,13100000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,13100000.0,0,0,47143.0,56438.0,45213.0,49965.0,47548.0,55655.0,38453.0,52453.0,35681.0,48922.0,46806.0,53324.0,42103.0,50790.0,53839.0,61274.0,13078.159,591690.5349999999,6500000.0,6600000.0,,,,,21100.0,24385.0,43362.0,60720.0,6500000.0,6600000.0,6500000.0,6600000.0,,
128,dfs-seq-suite,2,512,1,6500000,6600000,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1915.042,195958.769,,,72748.0,194044.0,,,,,,,,,,,,
129,dfs-seq-suite,2,16,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,13250.0,13270.0,13637.0,13655.0,14474.0,14497.0,14504.0,14517.0,14876.0,14894.0,14940.0,14950.0,14889.0,14912.0,15418.0,15434.0,67.458,164019.537,6500000.0,6600000.0,10079.0,10102.0,12513.0,12543.0,12503.0,12524.0,12641.0,12655.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0
130,dfs-seq-suite,1,32,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,74012.0,74505.0,76825.0,77369.0,75578.0,76207.0,80726.0,81317.0,76350.0,76458.0,78677.0,79436.0,76505.0,77377.0,78863.0,79409.0,95.872,913241.12,6500000.0,6600000.0,,,,,73717.0,73800.0,73058.0,73230.0,6500000.0,6600000.0,6500000.0,6600000.0,,
131,dfs-seq-suite,1,16,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,13254.0,13269.0,14038.0,14061.0,13923.0,13938.0,14481.0,14494.0,14785.0,14801.0,15032.0,15063.0,14920.0,14928.0,15409.0,15422.0,7785.151,169796.095,6500000.0,6600000.0,10143.0,10157.0,11242.0,11256.0,11993.0,12001.0,12594.0,12620.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0
132,dfs-seq-suite,1,512,9,6500000,6600000,6500000.0,13100000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,76072.0,225788.0,124687.0,233089.0,72080.0,228862.0,104780.0,239876.0,91709.0,243152.0,,,,,,,1310.025,2061323.23,6500000.0,6600000.0,83110.0,212646.0,104409.0,222382.0,115564.0,224619.0,131029.0,229599.0,,,,,,
133,dfs-seq-suite,2,128,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,31502.0,39547.0,29185.0,42808.0,30706.0,44465.0,30537.0,43525.0,31974.0,45686.0,30571.0,44004.0,30534.0,47033.0,29921.0,47523.0,384.01099999999997,499491.494,6500000.0,6600000.0,,,,,32540.999999999996,36920.0,29067.0,38287.0,6500000.0,6600000.0,6500000.0,6600000.0,,
134,dfs-seq-suite,2,64,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,45773.0,61219.0,48582.0,64910.0,45677.0,64507.00000000001,45287.0,68246.0,46885.0,69218.0,46712.0,70626.0,48129.0,68457.0,46334.0,69022.0,147.292,756122.1749999999,6500000.0,6600000.0,,,,,45937.0,58263.0,47011.0,59653.0,6500000.0,6600000.0,6500000.0,6600000.0,,
135,dfs-seq-suite,1,512,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6700000.0,6400000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6800000.0,6300000.0,6600000.0,0,0,45491.0,127547.0,29361.0,135478.0,26938.0,142722.0,24146.0,146925.0,28347.0,125792.0,30128.0,143055.0,30671.0,159544.0,30752.0,152467.0,4153.472,1811927.052,6500000.0,6600000.0,,,,,42964.0,121734.0,38203.0,143508.0,6500000.0,6600000.0,6500000.0,6600000.0,,
136,dfs-seq-suite,1,256,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,7600000.0,5500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,56602.0,65455.0,24869.0,41370.0,45890.0,52149.0,32481.0,43615.0,46357.0,61839.0,30346.0,38453.0,35470.0,53905.0,44842.0,56288.0,28258.579,577074.522,6500000.0,6600000.0,,,,,26348.0,29759.0,34473.0,42073.0,6500000.0,6600000.0,6500000.0,6600000.0,,
137,dfs-seq-suite,2,512,3,6500000,6600000,6500000.0,13100000.0,6400000.0,6600000.0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1341.5710000000001,688586.242,,,60008.0,210389.0,59772.0,231654.0,61349.0,245202.0,,,,,,,,
138,dfs-seq-suite,1,128,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,29512.0,40808.0,31647.0,43400.0,29389.0,45889.0,31836.0,45883.0,30915.0,49410.0,35552.0,50817.0,29891.0,50513.0,32250.999999999996,46880.0,447.90000000000003,522918.10199999996,6500000.0,6600000.0,,,,,30304.0,36093.0,35430.0,41828.0,6500000.0,6600000.0,6500000.0,6600000.0,,
139,network-suite-bigrpc,1,64,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,43768.0,44929.0,39079.0,40581.0,39644.0,40321.0,40210.0,42711.0,38994.0,43788.0,36367.0,42601.0,39093.0,45889.0,39931.0,42823.0,2.348,513353.533,6500000.0,6600000.0,,,,,38313.0,45173.0,37413.0,41945.0,6500000.0,6600000.0,,,,
140,network-suite-bigrpc,2,32,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,67629.0,67706.0,68644.0,68863.0,70742.0,70776.0,68197.0,68449.0,66039.0,66737.0,70242.0,70521.0,65589.0,66036.0,64794.0,64894.00000000001,1.714,808891.3790000001,6500000.0,6600000.0,,,,,66152.0,66213.0,66361.0,66404.0,6500000.0,6600000.0,6500000.0,6600000.0,,
141,network-suite-bigrpc,2,256,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,19209.0,21127.0,17801.0,22500.0,18756.0,25141.0,18164.0,22899.0,18273.0,28212.0,17245.0,28772.0,16834.0,30760.0,17755.0,29932.0,1.6789999999999998,299199.79699999996,6500000.0,6600000.0,,,,,17388.0,21532.0,18250.0,22192.0,6500000.0,6600000.0,,,,
142,network-suite-bigrpc,2,16,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,10011.0,10040.0,10072.0,10092.0,10138.0,10140.0,10016.0,10030.0,10047.0,10058.0,9949.0,9964.0,10018.0,10031.0,10132.0,10150.0,0.79,121035.22200000001,6500000.0,6600000.0,,,10915.0,10921.0,10115.0,10120.0,9998.0,10008.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0
143,network-suite-bigrpc,1,32,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,65245.99999999999,65916.0,65238.0,65802.0,65645.0,65886.0,66301.0,66319.0,63786.0,64563.0,64891.99999999999,65421.00000000001,66912.0,66986.0,66305.0,66551.0,1.693,787781.044,6500000.0,6600000.0,,,,,64992.00000000001,65501.00000000001,64190.0,64909.00000000001,6500000.0,6600000.0,6500000.0,6600000.0,,
144,network-suite-bigrpc,1,16,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,9980.0,10005.0,9987.0,10000.0,9944.0,9969.0,9945.0,9960.0,9980.0,10009.0,9982.0,9991.0,9981.0,9996.0,10014.0,10025.0,2.099,119251.024,6500000.0,6600000.0,9185.0,9187.0,10103.0,10106.0,10035.0,10038.0,9960.0,9962.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0
145,network-suite-bigrpc,2,128,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,24297.0,28460.0,26435.0,29544.0,26424.0,30489.0,27710.0,30955.0,25800.0,29361.0,27252.0,30375.0,26090.0,29721.0,26043.0,30898.0,3.1,359793.03599999996,6500000.0,6600000.0,,,,,26110.0,29187.0,26841.0,31499.0,6500000.0,6600000.0,,,,
146,network-suite-bigrpc,2,64,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,39582.0,41161.0,39964.0,42682.0,38193.0,43065.0,41836.0,44013.0,38582.0,42343.0,38246.0,44507.0,38342.0,43435.0,41826.0,46165.0,2.899,521753.121,6500000.0,6600000.0,,,,,37813.0,44065.0,38664.0,42948.0,6500000.0,6600000.0,,,,
147,network-suite-bigrpc,1,512,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,13100000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,17774.0,32600.0,17930.0,32816.0,18126.0,36092.0,17053.0,35048.0,18523.0,36820.0,17339.0,37193.0,16865.0,39328.0,16722.0,38516.0,2.8800000000000003,391778.89,6500000.0,6600000.0,,,,,17503.0,27914.0,18453.0,30659.0,6500000.0,6600000.0,,,,
148,network-suite-bigrpc,1,256,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,17582.0,27652.0,16621.0,29328.0,18137.0,29116.0,18577.0,30283.0,17482.0,32391.0,19253.0,33070.0,18083.0,34881.0,18909.0,36810.0,2.177,350679.33499999996,6500000.0,6600000.0,,,,,17247.0,26869.0,18269.0,23880.0,6500000.0,6600000.0,,,,
149,network-suite-bigrpc,1,128,12,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,25939.0,29997.0,24591.0,34321.0,24890.0,32267.000000000004,25142.0,37087.0,24089.0,36591.0,26376.0,37882.0,24838.0,38688.0,27522.0,40764.0,1.655,405558.224,6500000.0,6600000.0,,,,,25785.0,31350.0,26813.0,29362.0,6500000.0,6600000.0,,,,
150,dfs-ioonly,3,256,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2330.0,51301.0,2385.0,50411.0,2343.0,51126.0,2356.0,47859.0,2244.0,53984.0,2424.0,44844.0,2327.0,51972.0,2381.0,51481.0,17976.054,574782.3200000001,6500000.0,6500000.0,1861.0,16977.0,2370.0,30781.0,2284.0,54399.0,2331.0,51674.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
151,dfs-ioonly,3,512,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2306.0,101449.0,2297.0,110046.0,2344.0,105072.0,2316.0,106076.0,2362.0,111521.0,2369.0,101238.0,2313.0,102013.0,2338.0,100006.0,18279.219,1200262.657,6500000.0,6500000.0,1780.0,63274.0,2238.0,81841.0,2236.0,104192.0,2317.0,95256.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
152,dfs-ioonly,3,128,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2376.0,25521.0,2437.0,19092.0,2359.0,25051.0,2382.0,24997.0,2486.0,20895.0,2383.0,24978.0,2380.0,25689.0,2446.0,26173.0,30859.867000000002,280443.06799999997,6500000.0,6500000.0,1940.0,7856.0,2380.0,4661.0,2309.0,23991.0,2331.0,20679.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
153,dfs-ioonly,2,512,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2270.0,94353.0,2261.0,97403.0,2276.0,98250.0,2399.0,100401.0,2361.0,94209.0,2367.0,95726.0,2358.0,95866.0,2393.0,94428.0,35642.267,1143993.018,6500000.0,6500000.0,1760.0,65530.0,2260.0,87706.0,2233.0,91057.0,2213.0,93420.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
154,dfs-ioonly,3,32,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2628.0,4355.0,2653.0,4898.0,2598.0,4457.0,2581.0,4874.0,2564.0,4901.0,2588.0,5554.0,2582.0,5039.0,2604.0,5021.0,16311.661,71780.121,6500000.0,6500000.0,2049.0,3239.0,2543.0,4032.0,2528.0,4347.0,2480.0,4751.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
155,dfs-ioonly,3,16,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2576.0,4519.0,2890.0,4566.0,2983.0,4158.0,2872.0,4264.0,2991.0,4598.0,2815.0,4409.0,2889.0,4299.0,3174.0,4331.0,87.416,51733.381,6500000.0,6500000.0,1996.0,3420.0,2759.0,4995.0,2785.0,4114.0,2739.0,3973.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
156,dfs-ioonly,3,64,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2470.0,7049.0,2556.0,6124.0,2398.0,15657.0,2501.0,14801.0,2501.0,13601.0,2521.0,9920.0,2502.0,14781.0,2494.0,15979.0,17798.772,132073.374,6500000.0,6500000.0,1845.0,3415.0,2435.0,4247.0,2442.0,4155.0,2461.0,4544.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
157,dfs-ioonly,1,512,6,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,,,,,0,0,2324.0,101473.0,2337.0,106387.0,,,,,,,,,,,,,27336.537,584731.9519999999,,,1708.0,6910.0,2349.0,126274.0,2253.0,119566.0,2351.0,96785.0,,,,,,
158,dfs-ioonly,1,64,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2419.0,5552.0,2485.0,15473.0,2532.0,15017.0,2467.0,11439.0,2389.0,12636.0,2511.0,12384.0,2397.0,15018.0,2523.0,15418.0,17723.819,137915.90899999999,6500000.0,6500000.0,1955.0,4445.0,2455.0,4171.0,2462.0,4297.0,2437.0,4342.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
159,dfs-ioonly,1,512,3,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,40056.586,291474.88,,,1668.0,47000.0,2207.0,96004.0,2250.0,108415.0,,,,,,,,
160,dfs-ioonly,1,512,1,6500000,6500000,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,11309.078,82954.499,,,1640.0,71645.0,,,,,,,,,,,,
161,dfs-ioonly,2,32,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2564.0,4388.0,2575.0,4803.0,2627.0,4216.0,2554.0,4324.0,2683.0,4376.0,2634.0,4508.0,2642.0,4435.0,2525.0,5305.0,17639.146,70902.453,6500000.0,6500000.0,1900.0,3303.0,2503.0,4566.0,2510.0,4237.0,2495.0,4803.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
162,dfs-ioonly,2,256,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2332.0,55882.0,2317.0,56877.0,2424.0,54339.0,2376.0,50895.0,2398.0,53007.0,2354.0,44206.0,2332.0,50833.0,2377.0,42940.0,17831.161,586521.064,6500000.0,6500000.0,1791.0,25185.0,2344.0,24549.0,2282.0,48830.0,2288.0,61147.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
163,dfs-ioonly,2,512,1,6500000,6500000,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,27144.516,96040.094,,,1629.0,68896.0,,,,,,,,,,,,
164,dfs-ioonly,2,16,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2662.0,4117.0,2778.0,4232.0,2973.0,4272.0,2984.0,4416.0,2748.0,4049.0000000000005,2909.0,4689.0,2753.0,4576.0,2887.0,3980.0,746.3610000000001,50062.293,6500000.0,6500000.0,2079.0,3014.0,2705.0,3787.0,2625.0,4156.0,2643.0,4027.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
165,dfs-ioonly,1,32,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2554.0,4169.0,2586.0,3812.0,2558.0,4842.0,2519.0,4620.0,2523.0,4753.0,2530.0,4382.0,2598.0,3599.0,2490.0,3726.0,26269.615,76123.758,6500000.0,6500000.0,1978.0,3074.0,2522.0,4326.0,2485.0,4488.0,2570.0,4065.0000000000005,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
166,dfs-ioonly,1,16,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2488.0,4520.0,2592.0,4308.0,2575.0,4228.0,2636.0,4454.0,2548.0,4240.0,2641.0,4069.0,2619.0,4323.0,2651.0,4504.0,80.129,51240.042,6500000.0,6500000.0,1990.0,3654.0,2530.0,4291.0,2531.0,4295.0,2376.0,4274.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
167,dfs-ioonly,1,512,9,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2327.0,96172.0,2373.0,94184.0,2248.0,94358.0,2337.0,103489.0,2395.0,103225.0,,,,,,,18379.097999999998,855248.201,6500000.0,6500000.0,1622.0,46544.0,2320.0,90121.0,2259.0,104680.0,2240.0,104096.0,,,,,,
168,dfs-ioonly,2,128,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2375.0,21359.0,2383.0,21598.0,2377.0,27382.0,2368.0,23536.0,2325.0,20476.0,2416.0,25625.0,2439.0,22387.0,2387.0,25009.0,18535.924000000003,263227.91599999997,6500000.0,6500000.0,1867.0,10805.0,2331.0,4176.0,2345.0,11708.0,2211.0,30633.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
169,dfs-ioonly,2,64,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2494.0,5188.0,2405.0,6901.0,2497.0,13450.0,2411.0,12514.0,2488.0,12082.0,2404.0,13955.0,2465.0,15681.0,2562.0,15601.0,10924.753,123560.16,6500000.0,6500000.0,2004.0,3214.0,2427.0,4287.0,2391.0,4813.0,2400.0,4949.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
170,dfs-ioonly,1,512,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2367.0,101606.0,2395.0,100206.0,2372.0,94949.0,2385.0,104540.0,2366.0,93693.0,2354.0,95410.0,2334.0,104438.0,2370.0,94564.0,25777.801,1173327.9070000001,6500000.0,6500000.0,1737.0,73634.0,2339.0,71112.0,2295.0,106802.0,2348.0,106597.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
171,dfs-ioonly,1,256,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2359.0,46344.0,2354.0,49386.0,2385.0,43503.0,2395.0,53528.0,2398.0,46590.0,2341.0,49247.0,2331.0,52943.0,2403.0,52618.0,24129.811,573060.617,6500000.0,6500000.0,1978.0,28966.0,2338.0,29215.0,2374.0,41301.0,2326.0,55291.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
172,dfs-ioonly,2,512,3,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,18958.116,303283.184,,,1746.0,65522.99999999999,2286.0,96033.0,2326.0,122769.0,,,,,,,,
173,dfs-ioonly,1,128,12,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2353.0,18978.0,2393.0,27124.0,2369.0,21592.0,2433.0,20831.0,2403.0,30478.0,2426.0,21160.0,2435.0,23898.0,2422.0,27046.0,22269.084,274769.163,6500000.0,6500000.0,1895.0,10309.0,2393.0,14029.0,2372.0,18516.0,2384.0,18540.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
