,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
113,carp-suite-interepoch,5,512,12,3,2048,188600,12300000,188600,12300000,188600,12300000,170200,12600000,170200,12600000,170200,12600000,331700,8400000,331700,8400000,331700,8400000,217400,9800000,217400,9800000,217400,9800000,0.455,0,42057.0,43564.0,81116.0,88977.0,113051.0,119580.0,119125.0,119322.0,111968.0,114301.0,132525.0,134933.0,65425.0,65646.0,127537.0,127722.0,117413.0,119057.0,120087.0,121737.0,104168.0,109358.0,115104.0,120324.0,28604.711000000003,1313125.8299999998
114,carp-suite-interepoch,5,512,12,1,512,242300,10300000,193800,12700000,252700,9500000,212900,10200000,223100,10100000,220600,10300000,203700,12300000,230000,10800000,223500,10700000,229900,11400000,198200,12300000,201400,11900000,0.585,0,48018.0,48229.0,51905.0,55242.0,111837.0,117016.0,118211.0,120243.0,112558.0,112783.0,92981.0,102182.0,117839.0,128601.0,106862.0,111063.0,90395.0,98447.0,125723.0,132654.0,98626.0,99387.0,125188.0,129276.00000000001,26199.122,1281320.358
115,carp-suite-interepoch,5,512,12,3,1024,284600,9900000,284600,9900000,284600,9900000,215500,10100000,215500,10100000,215500,10100000,191400,11200000,191400,11200000,191400,11200000,210300,10700000,210300,10700000,210300,10700000,0.526,0,42398.0,42844.0,81293.0,81776.0,117830.0,118053.0,103658.0,103891.0,108769.0,111978.0,98175.0,109109.0,111202.0,121801.0,107068.0,109702.0,129389.00000000001,132157.0,127352.0,132474.0,127481.0,132583.0,133863.0,134048.0,33521.748999999996,1363939.011
116,carp-suite-interepoch,5,512,12,1,2048,190600,11000000,204900,10100000,193800,12400000,179500,11300000,181500,11400000,196200,11400000,181400,11200000,123500,14100000,172500,11900000,220700,9700000,187800,11000000,182800,11700000,0.595,0,43603.0,43774.0,48634.0,49938.0,146465.0,147762.0,122656.0,122852.0,123326.0,123576.0,110248.0,114140.0,117480.0,123939.0,117391.0,127013.0,48450.0,68985.0,148664.0,163429.0,120471.0,121774.0,119761.0,121055.0,15797.089,1344034.476
117,carp-suite-interepoch,4,512,12,1,1024,283500,9900000,205500,10400000,235700,9700000,254800,8900000,278800,10600000,244400,9200000,298000,8500000,249600,9100000,233400,9300000,155600,13500000,174400,12400000,185900,11700000,0.577,0,41996.0,42190.0,88118.0,88841.0,125420.0,126122.0,115426.0,115631.0,120516.0,120678.0,100371.0,102678.0,120899.0,123290.0,108370.0,112843.0,113973.0,120195.0,120505.0,123406.0,121161.0,122336.0,110111.0,110433.0,15935.670999999998,1324578.496
118,carp-suite-interepoch,5,512,12,3,512,198300,11400000,198300,11400000,198300,11400000,218500,10900000,218500,10900000,218500,10900000,190000,12700000,190000,12700000,190000,12700000,141600,17900000,141600,17900000,141600,17900000,0.786,0,43349.0,44781.0,58770.0,64547.0,100491.0,105038.0,139482.0,139720.0,121902.0,122047.0,122027.0,122242.0,122580.0,122761.0,116660.0,118233.0,125579.0,127356.0,107608.0,109873.0,145743.0,147743.0,136538.0,136756.0,9643.16,1370740.659
119,carp-suite-interepoch-nowrite,4,512,12,3,1024,202100,11700000,202100,11700000,202100,11700000,211800,10300000,211800,10300000,211800,10300000,1400000,7700000,1400000,7700000,1400000,7700000,241300,9400000,241300,9400000,241300,9400000,0.424,0,34734.0,34912.0,35782.0,35965.0,36855.0,37000.0,32305.999999999996,32476.999999999996,31760.0,31927.0,31910.0,32107.0,26431.0,26692.0,26532.0,26742.0,26584.0,26746.0,30780.0,30997.0,32674.0,32831.0,30088.0,30279.0,2.444,378678.26200000005
120,carp-suite-interepoch-nowrite,7,512,12,4,512,185600,12900000,185600,12900000,185600,12900000,185600,12900000,200000,11500000,200000,11500000,200000,11500000,200000,11500000,175100,13800000,175100,13800000,175100,13800000,175100,13800000,0.66,0,55860.0,55990.0,56920.0,57095.0,63650.0,63766.0,51561.0,51696.0,63000.0,63162.0,55578.0,55747.0,52175.0,52296.0,56803.0,56952.0,55834.0,55993.0,53127.0,53239.0,48305.0,48430.0,57954.0,58120.0,1.95,672487.669
121,carp-suite-interepoch-nowrite,8,512,12,1,1024,534800,7700000,134800,15700000,244400,9800000,222900,11700000,175200,12300000,209100,10400000,183900,12100000,259899,9000000,177300,12100000,186200,11300000,171500,12200000,165900,12800000,0.64,0,49971.0,50119.0,54755.0,54944.0,57224.0,57360.0,54151.0,54267.0,53618.0,53730.0,50677.0,50812.0,50130.0,50296.0,54905.0,55063.0,50744.0,50889.0,54064.0,54211.0,56133.0,56269.0,54556.0,54691.0,1.817,642653.422
122,carp-suite-interepoch-nowrite,5,512,12,1,1024,207600,10700000,185900,12300000,157200,13200000,169100,13300000,200500,11300000,586600,24800000,174600,12600000,188800,12000000,198000,11200000,149100,14000000,204700,11300000,183700,12400000,0.621,0,31900.0,32077.0,36377.0,36596.0,36776.0,36966.0,39006.0,39174.0,36022.0,36208.0,48854.0,49050.0,37783.0,38053.0,34567.0,34763.0,32833.0,32993.0,38638.0,38800.0,34632.0,34811.0,38364.0,38557.0,2.261,448049.479
