,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
0,carp-suite-intraepoch,4,16,12,750000,2048,6000000,7600000,6100000,8000000,5200000,8600000,5100000,8700000,5300000,8400000,5800000,7800000,5100000,8400000,4800000,8400000,5100000,8500000,5000000,8500000,5200000,8500000,5300000,8400000,0.085,0,16219.000000000002,16232.0,17718.0,17733.0,18448.0,18458.0,18199.0,18231.0,18118.0,18150.0,17747.0,17769.0,18112.0,18126.0,18368.0,18374.0,18436.0,18458.0,18690.0,18719.0,17829.0,17847.0,18029.0,18064.0,133.396,216295.0
1,carp-suite-intraepoch,4,16,12,1000000,2048,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,6300000,7000000,0.03,0,14527.0,14551.0,17785.0,17811.0,17771.0,17788.0,17804.0,17840.0,17400.0,17459.0,17306.0,17336.0,17306.0,17322.0,17376.0,17408.0,17596.0,17622.0,17425.0,17464.0,17825.0,17855.0,17717.0,17762.0,139.786,208358.768
2,carp-suite-intraepoch-nowrite,3,16,12,1000000,2048,5100000,8600000,5000000,8600000,5400000,8199999,4900000,8700000,5200000,8300000,5200000,8600000,5200000,8300000,6000000,7600000,5400000,8199999,5200000,8600000,6200000,7400000,5100000,8700000,0.102,0,14913.0,14924.0,18762.0,18780.0,17987.0,18003.0,18705.0,18725.0,17726.0,17735.0,18043.0,18053.0,17891.0,17903.0,17818.0,17825.0,17639.0,17656.0,17859.0,17881.0,17322.0,17341.0,18208.0,18257.0,2.991,213084.41700000002
3,carp-suite-intraepoch-nowrite,3,16,12,750000,2048,5200000,8600000,5200000,8600000,5700000,8300000,5500000,8500000,5100000,8500000,5600000,8300000,5700000,8199999,5200000,8600000,5300000,8500000,6300000,7700000,5300000,8600000,6200000,7800000,0.05,0,15405.0,15420.0,19406.0,19431.0,17424.0,17443.0,17643.0,17672.0,17747.0,17771.0,17887.0,17901.0,17996.0,18004.0,18433.0,18448.0,17703.0,17720.0,17660.0,17677.0,17087.0,17099.0,17941.0,17977.0,0.651,212562.49500000002
