,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
16,carp-suite,3,64,12,1000000,2048,4099999,11000000,4400000,11800000,5000000,10700000,3700000,10500000,6300000,11300000,4500000,11400000,4400000,10500000,3800000,10600000,6000000,9500000,4000000,9900000,4900000,10900000,5900000,9800000,0.077,0,50408.0,50482.0,54658.0,54752.0,53549.0,53613.0,52563.0,52712.0,52853.0,52953.0,55044.0,55153.0,55628.0,55718.0,53835.0,53956.0,51916.0,52096.0,54499.0,54652.0,52850.0,52994.0,55787.0,55972.0,196.971,645249.695
17,carp-suite,2,64,12,750000,2048,5000000,9800000,4200000,11300000,4600000,9600000,4400000,10000000,4099999,8700000,4700000,11300000,4200000,8600000,4000000,8400000,4700000,12300000,4800000,9800000,4400000,10000000,4800000,9600000,0.068,0,52985.0,53106.0,53522.0,53695.0,52455.0,52643.0,55460.0,55572.0,53841.0,53929.0,55419.0,55496.0,58688.0,58777.0,54035.0,54127.0,54921.0,55024.0,53293.0,53444.0,53087.0,53210.0,52887.0,53004.0,216.10299999999998,652244.664
18,carp-suite,1,32,12,750000,1024,6200000,8000000,6000000,8000000,6200000,7900000,6200000,8000000,6300000,8100000,6200000,8600000,6200000,8100000,6200000,8100000,6200000,8199999,6300000,7800000,6200000,8100000,6300000,8100000,0.054,0,83310.0,83394.0,80717.0,80734.0,82743.0,82821.0,84196.0,84278.0,80994.0,81016.0,80392.0,80422.0,79924.0,79968.0,80031.0,80133.0,78798.0,78841.0,79072.0,79139.0,78585.0,78662.0,77740.0,77805.0,96.864,967311.194
19,carp-suite,3,128,12,750000,2048,6300000,10800000,6000000,11700000,3800000,13300000,3900000,13400000,5900000,12000000,6100000,11200000,6000000,11200000,4000000,12600000,5800000,9600000,3700000,13800000,4300000,13400000,5900000,11200000,0.086,0,35759.0,35860.0,39823.0,39920.0,40798.0,40955.0,41573.0,41732.0,47538.0,47685.0,39773.0,39883.0,43381.0,43503.0,40630.0,40787.0,40232.0,40387.0,41203.0,41365.0,44040.0,44204.0,45708.0,45885.0,224.00900000000001,502390.01
20,carp-suite,3,512,12,1000000,2048,4200000,8000000,5400000,10800000,5500000,9500000,5500000,9200000,5500000,11300000,5400000,12300000,5400000,10000000,4900000,9900000,5300000,9700000,5900000,9700000,5500000,9200000,5200000,10500000,0.075,0,35800.0,36366.0,93857.0,100679.0,85745.0,97677.0,118071.0,128916.0,126767.0,134497.0,121743.0,128684.0,118167.0,123527.0,116601.0,123146.0,123761.0,136501.0,114729.0,125421.0,114246.0,125756.0,119146.0,129840.0,20676.892,1411685.777
21,carp-suite,2,32,12,1000000,2048,6300000,8000000,6200000,8400000,6100000,7900000,6200000,8199999,6200000,8100000,6100000,8100000,6100000,8000000,6100000,8000000,6100000,7600000,6300000,7800000,6200000,8700000,6200000,8600000,0.066,0,75873.0,75918.0,78719.0,78750.0,78565.0,78656.0,77220.0,77262.0,80508.0,80558.0,81687.0,81812.0,79718.0,79826.0,80253.0,80284.0,82455.0,82473.0,81475.0,81505.0,81341.0,81371.0,79070.0,79125.0,93.16099999999999,957633.2390000001
22,carp-suite,2,512,12,750000,1024,5300000,11300000,2800000,9000000,4400000,8400000,6000000,12400000,5000000,13000000,5000000,11000000,5100000,10900000,3200000,10200000,4000000,10600000,5100000,9500000,3500000,8400000,3300000,12000000,0.056,0,55122.0,55293.0,102063.0,102380.0,92170.0,92483.0,107845.0,108041.0,111996.0,114808.0,113156.0,115964.0,110609.0,116993.0,102110.0,108492.0,111349.0,118106.0,103756.0,119705.0,115487.0,125044.0,127314.0,127622.0,6703.162,1311632.607
23,carp-suite,3,16,12,1000000,1024,4900000,9000000,5100000,8600000,5200000,8500000,5300000,8400000,5500000,8100000,5800000,7900000,5100000,8700000,5100000,8300000,5200000,8500000,5300000,8300000,5600000,8100000,5300000,8300000,0.081,0,15863.0,15871.0,18636.0,18648.0,18532.0,18553.0,18004.0,18016.0,17888.0,17902.0,18128.0,18149.0,18796.0,18812.0,17702.0,17717.0,18725.0,18740.0,18150.0,18154.0,18001.0,18011.0,17822.0,17859.0,58.659000000000006,216489.50199999998
24,carp-suite,1,16,12,1000000,1024,5000000,8600000,5000000,8500000,5100000,8600000,5000000,8600000,5200000,8199999,5200000,8500000,5200000,8600000,5000000,8300000,5200000,8400000,5400000,8199999,5000000,8600000,5000000,8900000,0.109,0,14130.0,14147.0,18312.0,18398.0,18170.0,18247.0,17539.0,17562.0,17596.0,17619.0,18110.0,18132.0,18123.0,18136.0,18171.0,18190.0,17379.0,17394.0,17498.0,17512.0,18085.0,18117.0,18369.0,18431.0,159.489,212043.974
25,carp-suite,2,128,12,1000000,1024,5200000,11500000,3600000,12900000,5900000,10300000,5200000,11300000,4400000,10200000,3900000,11500000,3700000,11900000,6200000,9500000,3600000,11900000,3900000,12700000,4400000,13900000,3600000,12800000,0.095,0,38183.0,38311.0,42273.0,42475.0,39099.0,39233.0,39320.0,39449.0,39529.0,39720.0,37840.0,37967.0,39977.0,40079.0,38920.0,39173.0,39939.0,40139.0,43597.0,43744.0,41239.0,41432.0,42337.0,42486.0,172.697,484380.628
26,carp-suite,3,128,12,1000000,1024,4400000,12300000,6100000,11600000,3800000,11500000,4300000,10600000,4099999,12500000,4900000,10500000,5100000,13200000,5900000,10900000,3700000,12200000,3600000,12900000,4099999,12000000,3900000,10500000,0.093,0,37848.0,37982.0,40956.0,41189.0,40054.0,40172.0,40479.0,40600.0,40799.0,40987.0,39232.0,39382.0,41280.0,41499.0,38053.0,38199.0,40026.0,40189.0,40723.0,40825.0,38205.0,38314.0,41783.0,42003.0,501.479,481843.196
27,carp-suite,1,512,12,750000,1024,4400000,10100000,2700000,8400000,4200000,9700000,5300000,10000000,4700000,11700000,5100000,11000000,4900000,10200000,3500000,8900000,2500000,8300000,3300000,9600000,5400000,11300000,5500000,11600000,0.061,0,42250.0,43329.0,73445.0,74570.0,77942.0,78210.0,109066.0,114226.0,117327.0,127490.0,110523.0,115894.0,118344.0,118740.0,110131.0,111743.0,112621.0,114224.0,98477.0,106518.0,114717.0,127412.0,114665.0,129676.99999999999,14304.734,1276337.7599999998
28,carp-suite,3,32,12,750000,2048,6300000,8100000,6300000,8600000,6300000,7800000,6200000,7800000,6300000,7700000,6300000,7700000,6200000,7800000,6100000,7800000,6300000,8000000,6200000,7900000,6200000,8000000,6200000,7900000,0.052,0,81499.0,81523.0,79489.0,79542.0,81587.0,81658.0,84335.0,84364.0,84548.0,84592.0,83444.0,83474.0,83394.0,83409.0,81906.0,81998.0,81867.0,81965.0,85210.0,85230.0,83125.0,83163.0,82352.0,82419.0,156.79299999999998,993494.599
29,carp-suite,2,512,12,750000,2048,4099999,8400000,5500000,11400000,5800000,9900000,5700000,11900000,3200000,10900000,5700000,13900000,3700000,9600000,6200000,11300000,5400000,11900000,3200000,8500000,6200000,9600000,5500000,10400000,0.061,0,57610.0,57820.0,102231.0,102515.0,183995.0,184160.0,123108.0,123291.0,143195.0,151497.0,123379.0,134718.0,134795.0,138143.0,129096.0,138307.0,127634.0,136550.0,124374.0,128068.99999999999,132785.0,136449.0,147175.0,153856.0,6903.9169999999995,1592277.6300000001
30,carp-suite,2,16,12,750000,2048,5200000,8600000,5300000,8600000,5200000,8500000,5400000,8600000,5400000,8500000,6000000,8199999,5900000,8100000,5200000,8700000,5600000,8300000,6000000,7900000,5400000,8500000,5300000,8600000,0.091,0,15037.0,15049.0,18111.0,18140.0,17928.0,17961.0,17210.0,17232.0,18228.0,18241.0,18300.0,18307.0,17317.0,17335.0,17825.0,17845.0,18049.0,18072.0,17908.0,17927.0,17219.0,17228.0,17715.0,17763.0,71.862,211173.045
31,carp-suite,1,128,12,750000,2048,6100000,10000000,4500000,9500000,6100000,12100000,4700000,14000000,6000000,9800000,3900000,9700000,6200000,10300000,4800000,12400000,5800000,13500000,6200000,10900000,6100000,11400000,4099999,10000000,0.086,0,37072.0,37173.0,37519.0,37646.0,43021.0,43180.0,42560.0,42691.0,40148.0,40347.0,37844.0,38019.0,41033.0,41241.0,41962.0,42217.0,41961.0,42094.0,39629.0,39794.0,41456.0,41718.0,41000.0,41226.0,307.558,487653.335
32,carp-suite,1,64,12,750000,2048,6200000,9400000,5600000,9900000,4700000,9700000,4300000,9800000,5200000,10000000,6200000,9100000,4500000,11100000,4500000,9900000,5900000,8800000,5400000,12100000,5400000,12700000,4600000,9700000,0.075,0,56166.0,56231.0,53861.0,54003.0,52327.0,52414.0,52372.0,52539.0,53487.0,53589.0,52246.0,52336.0,54223.0,54334.0,53591.0,53652.0,53996.0,54038.0,53536.0,53598.0,52024.0,52174.0,52564.0,52784.0,183.89600000000002,641876.99
33,carp-suite,3,64,12,1000000,1024,4099999,10900000,4400000,10700000,4800000,10000000,4200000,10400000,4000000,8100000,6100000,8199999,6000000,9400000,6200000,10900000,3600000,10000000,3900000,10400000,6100000,9000000,4000000,9500000,0.08,0,52145.0,52190.0,55831.0,55982.0,54331.0,54486.0,54314.0,54456.0,55797.0,55929.0,56056.0,56153.0,55247.0,55379.0,54352.0,54488.0,55386.0,55470.0,56877.0,56932.0,56121.0,56213.0,55803.0,55948.0,156.252,663782.5599999999
34,carp-suite,2,64,12,1000000,2048,6100000,10700000,3800000,10600000,4700000,10800000,6300000,9200000,4099999,10400000,6300000,7800000,6100000,9300000,3800000,12600000,6000000,7900000,4400000,9300000,5800000,10800000,6100000,9100000,0.073,0,52468.0,52509.0,51594.0,51694.0,53126.0,53242.0,53590.0,53689.0,54124.0,54228.0,55671.0,55767.0,54243.0,54367.0,55197.0,55275.0,55047.0,55167.0,56487.0,56678.0,53096.0,53168.0,54186.0,54268.0,182.01899999999998,650232.962
35,carp-suite,3,16,12,750000,1024,5000000,7900000,5200000,8600000,5800000,8100000,5300000,8600000,5000000,8600000,5200000,8400000,5100000,8600000,5200000,8500000,5300000,8400000,5000000,8800000,5100000,8700000,5200000,8600000,0.095,0,14416.0,14421.0,17867.0,17882.0,17908.0,17930.0,18129.0,18142.0,18257.0,18276.0,17492.0,17518.0,17993.0,18008.0,17776.0,17799.0,17887.0,17911.0,18449.0,18471.0,17768.0,17792.0,18060.0,18107.0,63.182,212320.225
36,carp-suite,2,256,12,750000,2048,6100000,13000000,6100000,10000000,6100000,10400000,5800000,10500000,6000000,11700000,5500000,12200000,6100000,11500000,5000000,12600000,6100000,11200000,6000000,11400000,6200000,11900000,6200000,10600000,0.06,0,30808.0,30984.0,31393.0,31667.0,34954.0,35359.0,32402.0,32640.0,40055.0,40224.0,41252.0,41486.0,51900.0,52093.0,57247.0,57442.0,64988.0,65245.00000000001,47430.0,47599.0,58847.0,59084.0,58789.0,59025.0,59155.681000000004,612002.9929999999
37,carp-suite,3,256,12,1000000,1024,6200000,10900000,2700000,14700000,5900000,9600000,5900000,11100000,6000000,9800000,5900000,10800000,5800000,10400000,5900000,10900000,6200000,9500000,6100000,11300000,6100000,10200000,5800000,13500000,0.092,0,30445.0,30628.0,41216.0,41476.0,32811.0,33118.0,42743.0,42889.0,67434.0,67611.0,54308.0,54454.0,69709.0,78627.0,83061.0,92510.0,91161.0,100026.0,73177.0,79366.0,78035.0,84170.0,79932.0,80165.0,13408.442000000001,798449.544
38,carp-suite,3,512,12,750000,1024,4099999,11200000,5800000,10500000,5300000,10700000,2700000,11000000,4900000,9600000,5300000,10500000,5200000,10500000,6200000,11900000,5800000,12800000,5100000,10500000,5900000,11300000,5700000,10500000,0.042,0,52099.0,52271.0,69288.0,69583.0,94661.0,94927.0,129102.0,129720.0,102672.0,108910.0,122464.0,129657.99999999999,112336.0,116701.0,108423.0,117271.0,100923.0,107502.0,115596.0,124460.0,111823.0,128491.00000000001,102706.0,118392.0,12129.356,1310015.437
39,carp-suite,1,16,12,1000000,2048,4900000,9000000,5400000,8300000,5300000,8400000,5600000,8000000,5400000,8000000,5000000,8400000,5500000,8199999,5000000,8600000,5100000,8500000,5200000,8400000,5000000,8400000,6200000,7300000,0.036,0,14330.0,14332.0,18115.0,18130.0,17733.0,17755.0,17156.0,17173.0,17793.0,17812.0,17791.0,17811.0,17754.0,17783.0,18303.0,18331.0,18063.0,18125.0,17812.0,17885.0,18149.0,18180.0,17655.0,17702.0,59.986,211079.34900000002
40,carp-suite,3,256,12,750000,2048,6100000,11000000,6000000,11100000,6200000,11800000,5800000,10700000,4000000,11900000,6200000,11100000,6000000,10700000,6200000,10700000,6000000,11800000,6200000,10700000,6100000,11000000,4600000,12100000,0.068,0,28404.0,28556.0,33992.0,34211.0,35111.0,35287.0,44405.0,44576.0,64744.0,66176.0,47070.0,48406.0,61745.0,62018.0,49006.0,49152.0,47825.0,48002.0,71583.0,71836.0,57353.0,59400.0,64149.0,66126.0,25724.002,639469.61
41,carp-suite,3,128,12,750000,1024,4700000,11200000,4099999,13400000,5500000,12400000,3900000,12900000,4700000,9500000,4200000,10400000,5000000,12500000,4099999,11300000,6300000,12000000,6000000,10000000,4099999,13300000,3600000,12600000,0.107,0,41029.0,41144.0,41429.0,41591.0,40951.0,41051.0,42561.0,42723.0,37625.0,37786.0,40171.0,40411.0,39778.0,39935.0,39897.0,40071.0,37605.0,37741.0,38643.0,38880.0,41470.0,41625.0,40175.0,40347.0,216.90599999999998,483522.169
42,carp-suite,2,256,12,750000,1024,6200000,10800000,6100000,11700000,6100000,10500000,5900000,11400000,6000000,11300000,5300000,11100000,3700000,11700000,6000000,11700000,6100000,10700000,6100000,11700000,6000000,11600000,6000000,11700000,0.075,0,31032.0,31209.0,31681.0,31886.0,32389.000000000004,32558.999999999996,55768.0,55964.0,61866.0,65987.0,69599.0,73649.0,78777.0,80283.0,66277.0,66412.0,47007.0,50997.0,71952.0,75971.0,66883.0,67095.0,50980.0,53854.0,24844.447,710711.626
43,carp-suite,1,32,12,1000000,2048,6300000,7900000,6100000,7900000,5900000,8900000,6100000,8199999,6200000,8100000,6300000,8000000,6200000,7700000,6300000,7900000,6200000,7900000,6100000,7900000,6100000,8500000,5800000,7900000,0.053,0,79775.0,79818.0,80231.0,80257.0,80669.0,80690.0,80244.0,80279.0,80904.0,80995.0,80423.0,80443.0,82023.0,82190.0,81777.0,81880.0,80701.0,80709.0,80825.0,80857.0,81823.0,81854.0,80484.0,80549.0,102.162,970622.698
44,carp-suite,3,32,12,1000000,1024,6300000,7700000,6200000,7900000,6200000,8100000,6200000,8300000,6200000,8000000,6200000,8100000,6100000,8100000,6300000,7600000,6100000,8100000,6200000,8600000,6000000,7700000,6300000,8300000,0.066,0,78582.0,78631.0,78213.0,78228.0,80967.0,81008.0,81373.0,81402.0,78803.0,78816.0,79435.0,79453.0,79711.0,79729.0,80100.0,80137.0,83705.0,83743.0,80193.0,80239.0,79525.0,79560.0,78849.0,78926.0,101.448,959975.634
45,carp-suite,2,16,12,1000000,2048,5300000,8400000,6000000,7700000,5400000,8100000,5000000,8700000,5700000,8500000,5200000,8500000,5100000,8500000,5000000,8600000,4900000,8600000,5400000,8199999,5200000,8500000,5000000,8600000,0.101,0,14509.0,14519.0,18508.0,18525.0,18063.0,18084.0,17999.0,18020.0,17876.0,17898.0,18527.0,18553.0,18065.0,18087.0,18444.0,18464.0,18330.0,18349.0,18109.0,18134.0,18573.0,18589.0,18767.0,18823.0,65.054,216110.677
46,carp-suite,1,16,12,750000,1024,4700000,8600000,5100000,8600000,4900000,8500000,5200000,8700000,5900000,8100000,5800000,8100000,6300000,7600000,5200000,8700000,5500000,8300000,6200000,7400000,5500000,8400000,5300000,8500000,0.09,0,16155.999999999998,16175.999999999998,19593.0,19621.0,19156.0,19176.0,18872.0,18892.0,17708.0,17726.0,18727.0,18754.0,18824.0,18850.0,18736.0,18742.0,18459.0,18474.0,17690.0,17701.0,17664.0,17682.0,18253.0,18277.0,68.34400000000001,220139.11200000002
47,carp-suite,2,32,12,750000,2048,6300000,7900000,6100000,7900000,6100000,8300000,6000000,8400000,6100000,7900000,6300000,8000000,6100000,8000000,6000000,8700000,6000000,8199999,6300000,8000000,6300000,7700000,6100000,7900000,0.052,0,82944.0,82998.0,79679.0,79767.0,80022.0,80112.0,80951.0,80981.0,78078.0,78104.0,78700.0,78722.0,79807.0,79852.0,81783.0,81822.0,79750.0,79833.0,76156.0,76239.0,79193.0,79245.0,79684.0,79780.0,115.818,957571.3060000001
48,carp-suite,2,256,12,1000000,2048,6100000,10200000,6000000,10800000,6000000,10800000,6200000,13000000,6000000,9300000,5900000,11100000,5900000,11900000,5900000,12300000,5900000,10900000,5800000,12600000,6000000,10900000,5700000,10500000,0.088,0,29940.0,30078.0,33786.0,33938.0,32415.999999999996,32569.000000000004,37816.0,40108.0,45478.0,47768.0,49368.0,49530.0,56017.0,56210.0,60016.0,60210.0,57997.0,58140.0,61116.0,61274.0,54346.0,54501.0,53172.0,53404.0,42760.765999999996,620490.9219999999
49,carp-suite,1,256,12,1000000,1024,6000000,11200000,5900000,10600000,5900000,11100000,6000000,11100000,5800000,10500000,6100000,10600000,5800000,11700000,5800000,11900000,5700000,10000000,4000000,10900000,5800000,11300000,6000000,11700000,0.073,0,33106.0,33241.0,34659.0,34871.0,46967.0,47134.0,48037.0,48179.0,45060.0,45201.0,73907.0,81247.0,89264.0,96545.0,73547.0,74475.0,74137.0,74994.0,77528.0,77771.0,73957.0,76707.0,82485.0,85287.0,56979.918,832632.485
